mondo_id,disease_name,obsolete_hpo_id,obsolete_hpo_label,replaced_by_hpo_id,replaced_by_hpo_label,consider_hpo_ids,raw_weight,weight,recommendation,rag_strategy,rerank_scoring_strategy,source_name,source_url,notes
MONDO:0008608,Down syndrome,HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.895,0.02546955036994878,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019499,Turner syndrome,HP:0008572,obsolete External ear malformation,HP:0000377,Abnormal pinna morphology,,0.17,0.00352843503528435,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0011146,tetrasomy 12p,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.895,0.01334255031798364,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008642,VACTERL/vater association,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.17,0.01202263083451202,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0015028,"48,XXYY syndrome",HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.545,0.01973565091435814,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0000171,"muscular dystrophy-dystroglycanopathy, type A",HP:0007227,obsolete Macrogyria,HP:0001302,Pachygyria,,0.895,0.02619256657887036,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008678,Williams syndrome,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.895,0.01014106849470285,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008678,Williams syndrome,HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.17,0.001926236473854173,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008678,Williams syndrome,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.17,0.001926236473854173,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010200,Wilson disease,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.895,0.02389750007416977,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010200,Wilson disease,HP:0030214,obsolete Hypersexuality,HP:5200321,Amplification of sexual behavior,,0.895,0.02389750007416977,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010383,fragile X syndrome,HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.895,0.04984683932052354,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019600,xeroderma pigmentosum,HP:0006887,"obsolete Intellectual disability, progressive",HP:0001249,Intellectual disability,,0.895,0.02953795379537954,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019609,Zellweger spectrum disorders,HP:0008572,obsolete External ear malformation,HP:0000377,Abnormal pinna morphology,,0.895,0.02419245844032978,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0021005,faciodigitogenital syndrome,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.545,0.02276524644945697,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0021005,faciodigitogenital syndrome,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.545,0.02276524644945697,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0021005,faciodigitogenital syndrome,HP:0008572,obsolete External ear malformation,HP:0000377,Abnormal pinna morphology,,0.545,0.02276524644945697,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008712,acrocraniofacial dysostosis,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.895,0.02689706987227649,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0007057,acroosteolysis dominant type,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.545,0.01219884880971446,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008707,acro-renal-mandibular syndrome,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.545,0.03108069575135444,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019933,acromegaly,HP:0100786,obsolete Hypersomnia,HP:0001262,Excessive daytime somnolence,,0.17,0.003616251861306105,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008803,Antley-Bixler syndrome,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.895,0.04687090861482063,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008740,agnathia-otocephaly complex,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.895,0.03444932159855511,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010886,2q37 microdeletion syndrome,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.545,0.02179128348660536,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008754,alopecia - contractures - dwarfism - intellectual disability syndrome,HP:0006887,"obsolete Intellectual disability, progressive",HP:0001249,Intellectual disability,,0.895,0.04278202676864245,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
